,SessionCode,ParticipantID,RoundCode,id_in_group,TimeRequest,Ftime,Ftimems,Ftimems2,Fchoice,NumberClicks,Ltime,Ltimems,Ltimems2,Lchoice,NumberChoices,Rank,FLchoice,ExtraClicks
1901,smt3x2oq,di09ffd7,15,6,0.501,26.0,5.003,4.502,purple,4,19.0,12.042,11.541,purple,3,3,1.0,1.0
1902,smt3x2oq,di09ffd7,16,2,0.533,21.0,9.758,9.225,magenta,3,19.0,12.217,11.684000000000001,magenta,1,4,1.0,2.0
1903,smt3x2oq,di09ffd7,17,2,0.533,27.0,3.606,3.073,brown,12,13.0,18.092,17.558999999999997,indigo,5,1,0.0,7.0
1904,smt3x2oq,au7nov8u,2,3,0.679,28.0,3.57,2.891,orange,1,28.0,3.57,2.891,orange,1,1,1.0,0.0
1905,smt3x2oq,au7nov8u,3,6,0.533,28.0,3.324,2.791,purple,1,28.0,3.324,2.791,purple,1,2,1.0,0.0
1906,smt3x2oq,au7nov8u,4,2,0.564,27.0,4.641,4.077,black,2,19.0,12.506,11.942,magenta,2,3,0.0,0.0
1907,smt3x2oq,au7nov8u,5,6,0.486,28.0,2.876,2.3899999999999997,red,3,7.0,24.355,23.869,red,3,2,1.0,0.0
1908,smt3x2oq,au7nov8u,6,3,0.486,26.0,4.664,4.178,pink,3,10.0,20.893,20.407,pink,3,2,1.0,0.0
1909,smt3x2oq,au7nov8u,7,5,0.533,28.0,2.892,2.359,purple,3,14.0,17.05,16.517,purple,3,2,1.0,0.0
1910,smt3x2oq,au7nov8u,8,2,0.486,26.0,6.052,5.566,black,2,20.0,11.423,10.937,magenta,2,2,0.0,0.0
1911,smt3x2oq,au7nov8u,9,6,0.479,26.0,5.128,4.649,blue,2,21.0,10.102,9.623000000000001,indigo,2,3,0.0,0.0
1912,smt3x2oq,au7nov8u,10,5,0.852,27.0,3.915,3.063,orange,1,27.0,3.915,3.063,orange,1,4,1.0,0.0
1913,smt3x2oq,au7nov8u,11,3,0.639,27.0,3.625,2.9859999999999998,purple,2,1.0,29.731,29.092000000000002,yellow,2,1,0.0,0.0
1914,smt3x2oq,au7nov8u,12,6,0.57,28.0,3.008,2.438,magenta,1,28.0,3.008,2.438,magenta,1,2,1.0,0.0
1915,smt3x2oq,au7nov8u,13,4,0.517,25.0,5.779,5.262,blue,2,24.0,7.21,6.693,red,2,4,0.0,0.0
1916,smt3x2oq,au7nov8u,14,5,0.533,25.0,6.077,5.544,pink,2,5.0,26.476,25.942999999999998,cyan,2,4,0.0,0.0
1917,smt3x2oq,au7nov8u,15,2,0.417,26.0,4.84,4.423,purple,1,26.0,4.84,4.423,purple,1,2,1.0,0.0
1918,smt3x2oq,au7nov8u,16,6,0.548,28.0,3.408,2.86,black,2,20.0,11.478,10.93,magenta,2,2,0.0,0.0
1919,smt3x2oq,au7nov8u,17,6,0.486,25.0,6.124,5.638,indigo,1,25.0,6.124,5.638,indigo,1,4,1.0,0.0
1920,mwzdrrir,854p68vk,2,2,0.216,29.0,1.751,1.535,green,5,16.0,15.076,14.860000000000001,orange,4,1,0.0,1.0
1921,mwzdrrir,854p68vk,3,3,0.247,28.0,2.153,1.9060000000000001,purple,1,28.0,2.153,1.9060000000000001,purple,1,1,1.0,0.0
1922,mwzdrrir,854p68vk,4,1,0.185,29.0,2.089,1.904,magenta,1,29.0,2.089,1.904,magenta,1,1,1.0,0.0
1923,mwzdrrir,854p68vk,5,1,0.283,29.0,2.072,1.7890000000000001,red,1,29.0,2.072,1.7890000000000001,red,1,1,1.0,0.0
1924,mwzdrrir,854p68vk,6,6,0.178,27.0,3.226,3.048,green,2,24.0,6.997,6.819,pink,2,1,0.0,0.0
1925,mwzdrrir,854p68vk,7,1,0.486,28.0,2.785,2.2990000000000004,yellow,2,25.0,5.628,5.142,purple,2,2,0.0,0.0
1926,mwzdrrir,854p68vk,8,5,0.169,28.0,2.19,2.021,magenta,1,28.0,2.19,2.021,magenta,1,1,1.0,0.0
1927,mwzdrrir,854p68vk,9,3,0.214,28.0,2.836,2.622,red,2,24.0,6.328,6.114,indigo,2,1,0.0,0.0
1928,mwzdrrir,854p68vk,10,5,0.201,27.0,3.231,3.03,orange,1,27.0,3.231,3.03,orange,1,2,1.0,0.0
1929,mwzdrrir,854p68vk,11,6,0.301,29.0,1.951,1.6500000000000001,purple,1,29.0,1.951,1.6500000000000001,purple,1,2,1.0,0.0
1930,mwzdrrir,854p68vk,12,6,0.316,25.0,5.24,4.924,magenta,1,25.0,5.24,4.924,magenta,1,5,1.0,0.0
1931,mwzdrrir,854p68vk,13,6,0.201,15.0,15.13,14.929,red,1,15.0,15.13,14.929,red,1,6,1.0,0.0
1932,mwzdrrir,854p68vk,14,3,0.232,22.0,8.721,8.489,pink,1,22.0,8.721,8.489,pink,1,5,1.0,0.0
1933,mwzdrrir,854p68vk,15,6,0.31,28.0,2.5,2.19,silver,3,22.0,8.399,8.088999999999999,silver,3,2,1.0,0.0
1934,mwzdrrir,854p68vk,16,4,0.285,25.0,5.929,5.644,magenta,1,25.0,5.929,5.644,magenta,1,5,1.0,0.0
1935,mwzdrrir,854p68vk,17,5,0.285,28.0,2.559,2.274,brown,2,26.0,4.496,4.211,red,2,1,0.0,0.0
1936,mwzdrrir,mpm9xw53,2,5,0.486,24.0,7.115,6.6290000000000004,orange,1,24.0,7.115,6.6290000000000004,orange,1,5,1.0,0.0
1937,mwzdrrir,mpm9xw53,3,4,0.401,21.0,9.639,9.238,purple,1,21.0,9.639,9.238,purple,1,6,1.0,0.0
1938,mwzdrrir,mpm9xw53,4,6,0.501,27.0,3.577,3.076,magenta,1,27.0,3.577,3.076,magenta,1,3,1.0,0.0
1939,mwzdrrir,mpm9xw53,5,4,0.484,23.0,7.802,7.318,red,1,23.0,7.802,7.318,red,1,5,1.0,0.0
1940,mwzdrrir,mpm9xw53,6,2,0.464,26.0,5.008,4.544,pink,1,26.0,5.008,4.544,pink,1,4,1.0,0.0
1941,mwzdrrir,mpm9xw53,7,6,0.332,27.0,3.322,2.99,purple,1,27.0,3.322,2.99,purple,1,3,1.0,0.0
1942,mwzdrrir,mpm9xw53,8,6,0.448,26.0,4.457,4.0089999999999995,magenta,1,26.0,4.457,4.0089999999999995,magenta,1,3,1.0,0.0
1943,mwzdrrir,mpm9xw53,9,2,0.329,23.0,7.646,7.317,indigo,1,23.0,7.646,7.317,indigo,1,6,1.0,0.0
1944,mwzdrrir,mpm9xw53,10,4,0.501,26.0,4.581,4.08,orange,1,26.0,4.581,4.08,orange,1,3,1.0,0.0
1945,mwzdrrir,mpm9xw53,11,5,0.448,27.0,3.624,3.176,purple,1,27.0,3.624,3.176,purple,1,4,1.0,0.0
1946,mwzdrrir,mpm9xw53,12,1,0.439,27.0,4.132,3.6929999999999996,magenta,1,27.0,4.132,3.6929999999999996,magenta,1,2,1.0,0.0
1947,mwzdrrir,mpm9xw53,13,5,0.417,24.0,6.498,6.081,red,1,24.0,6.498,6.081,red,1,4,1.0,0.0
1948,mwzdrrir,mpm9xw53,14,1,0.401,27.0,4.068,3.667,pink,1,27.0,4.068,3.667,pink,1,3,1.0,0.0
1949,mwzdrrir,mpm9xw53,15,3,0.417,23.0,7.982,7.565,purple,1,23.0,7.982,7.565,purple,1,6,1.0,0.0
1950,mwzdrrir,mpm9xw53,16,6,0.401,27.0,3.509,3.1079999999999997,magenta,1,27.0,3.509,3.1079999999999997,magenta,1,3,1.0,0.0
1951,mwzdrrir,mpm9xw53,17,1,0.548,26.0,4.843,4.295,red,1,26.0,4.843,4.295,red,1,4,1.0,0.0
1952,mwzdrrir,6uu48feo,2,4,0.247,3.0,27.431,27.184,orange,1,3.0,27.431,27.184,orange,1,6,1.0,0.0
1953,mwzdrrir,6uu48feo,3,6,0.263,24.0,7.133,6.87,purple,1,24.0,7.133,6.87,purple,1,5,1.0,0.0
1954,mwzdrrir,6uu48feo,4,5,0.247,23.0,8.0,7.753,magenta,1,23.0,8.0,7.753,magenta,1,6,1.0,0.0
1955,mwzdrrir,6uu48feo,5,5,0.251,22.0,8.439,8.188,red,1,22.0,8.439,8.188,red,1,6,1.0,0.0
1956,mwzdrrir,6uu48feo,6,5,0.247,22.0,8.701,8.454,pink,1,22.0,8.701,8.454,pink,1,6,1.0,0.0
1957,mwzdrrir,6uu48feo,7,4,0.301,19.0,11.813,11.512,purple,1,19.0,11.813,11.512,purple,1,6,1.0,0.0
1958,mwzdrrir,6uu48feo,8,4,0.254,12.0,19.014,18.759999999999998,magenta,1,12.0,19.014,18.759999999999998,magenta,1,6,1.0,0.0
1959,mwzdrrir,6uu48feo,9,5,0.292,25.0,6.259,5.9670000000000005,indigo,1,25.0,6.259,5.9670000000000005,indigo,1,5,1.0,0.0
1960,mwzdrrir,6uu48feo,10,3,0.301,25.0,6.169,5.867999999999999,orange,1,25.0,6.169,5.867999999999999,orange,1,4,1.0,0.0
1961,mwzdrrir,6uu48feo,11,3,0.232,25.0,5.745,5.513,purple,1,25.0,5.745,5.513,purple,1,5,1.0,0.0
1962,mwzdrrir,6uu48feo,12,2,0.254,26.0,5.213,4.959,magenta,1,26.0,5.213,4.959,magenta,1,4,1.0,0.0
1963,mwzdrrir,6uu48feo,13,4,0.332,25.0,6.182,5.8500000000000005,red,1,25.0,6.182,5.8500000000000005,red,1,3,1.0,0.0
1964,mwzdrrir,6uu48feo,14,2,0.316,28.0,2.692,2.3760000000000003,pink,1,28.0,2.692,2.3760000000000003,pink,1,1,1.0,0.0
1965,mwzdrrir,6uu48feo,15,4,0.294,27.0,3.703,3.409,purple,1,27.0,3.703,3.409,purple,1,3,1.0,0.0
1966,mwzdrrir,6uu48feo,16,1,0.316,28.0,3.239,2.923,magenta,1,28.0,3.239,2.923,magenta,1,2,1.0,0.0
1967,mwzdrrir,6uu48feo,17,4,0.37,28.0,3.228,2.858,red,2,25.0,6.368,5.998,red,1,2,1.0,1.0
1968,mwzdrrir,2l0bljhx,2,1,0.37,24.0,6.977,6.607,orange,16,1.0,30.4,30.029999999999998,orange,5,3,1.0,11.0
1969,mwzdrrir,2l0bljhx,3,2,0.379,24.0,6.447,6.068,purple,1,24.0,6.447,6.068,purple,1,4,1.0,0.0
1970,mwzdrrir,2l0bljhx,4,2,0.47,27.0,4.175,3.705,magenta,1,27.0,4.175,3.705,magenta,1,4,1.0,0.0
1971,mwzdrrir,2l0bljhx,5,2,0.374,26.0,4.632,4.258,red,1,26.0,4.632,4.258,red,1,2,1.0,0.0
1972,mwzdrrir,2l0bljhx,6,1,0.464,27.0,3.505,3.041,pink,2,26.0,5.362,4.898,pink,1,3,1.0,1.0
1973,mwzdrrir,2l0bljhx,7,2,0.432,26.0,4.572,4.14,teal,6,17.0,14.112,13.68,purple,2,4,0.0,4.0
1974,mwzdrrir,2l0bljhx,8,3,0.517,22.0,10.172,9.655000000000001,black,14,1.0,30.138,29.621000000000002,magenta,2,5,0.0,12.0
1975,mwzdrrir,2l0bljhx,9,1,0.345,28.0,3.152,2.8070000000000004,indigo,3,24.0,6.907,6.562,indigo,1,2,1.0,2.0
1976,mwzdrrir,2l0bljhx,10,1,0.37,20.0,11.213,10.843,orange,1,20.0,11.213,10.843,orange,1,6,1.0,0.0
1977,mwzdrrir,2l0bljhx,11,4,0.479,21.0,11.27,10.791,purple,1,21.0,11.27,10.791,purple,1,6,1.0,0.0
1978,mwzdrrir,2l0bljhx,12,4,0.301,28.0,2.791,2.4899999999999998,magenta,3,24.0,6.816,6.515,magenta,1,1,1.0,2.0
1979,mwzdrrir,2l0bljhx,13,3,0.432,27.0,3.507,3.075,red,7,18.0,13.391,12.959,red,1,1,1.0,6.0
1980,mwzdrrir,2l0bljhx,14,6,0.432,28.0,2.839,2.407,pink,5,22.0,8.705,8.273,pink,1,2,1.0,4.0
1981,mwzdrrir,2l0bljhx,15,2,0.348,27.0,4.126,3.7780000000000005,teal,12,1.0,30.022,29.674,silver,2,4,0.0,10.0
1982,mwzdrrir,2l0bljhx,16,2,0.385,28.0,2.838,2.4530000000000003,magenta,2,26.0,4.896,4.511,magenta,1,1,1.0,1.0
1983,mwzdrrir,2l0bljhx,17,6,0.454,26.0,4.658,4.204000000000001,brown,3,22.0,9.022,8.568,red,2,3,0.0,1.0
1984,mwzdrrir,fcibf6nd,2,3,0.247,27.0,3.778,3.531,orange,3,6.0,24.846,24.599,orange,3,2,1.0,0.0
1985,mwzdrrir,fcibf6nd,3,1,0.216,27.0,3.255,3.0389999999999997,purple,1,27.0,3.255,3.0389999999999997,purple,1,2,1.0,0.0
1986,mwzdrrir,fcibf6nd,4,3,0.232,28.0,2.707,2.4749999999999996,magenta,1,28.0,2.707,2.4749999999999996,magenta,1,2,1.0,0.0
1987,mwzdrrir,fcibf6nd,5,3,0.213,25.0,5.896,5.683,red,1,25.0,5.896,5.683,red,1,3,1.0,0.0
1988,mwzdrrir,fcibf6nd,6,4,0.232,27.0,3.304,3.0719999999999996,pink,1,27.0,3.304,3.0719999999999996,pink,1,2,1.0,0.0
1989,mwzdrrir,fcibf6nd,7,3,0.178,29.0,2.105,1.927,purple,1,29.0,2.105,1.927,purple,1,1,1.0,0.0
1990,mwzdrrir,fcibf6nd,8,1,0.301,28.0,3.093,2.792,black,1,28.0,3.093,2.792,black,1,2,1.0,0.0
1991,mwzdrrir,fcibf6nd,9,4,0.461,27.0,4.386,3.9250000000000003,indigo,1,27.0,4.386,3.9250000000000003,indigo,1,3,1.0,0.0
1992,mwzdrrir,fcibf6nd,10,6,0.201,29.0,1.82,1.619,orange,1,29.0,1.82,1.619,orange,1,1,1.0,0.0
1993,mwzdrrir,fcibf6nd,11,1,0.163,29.0,1.662,1.4989999999999999,purple,1,29.0,1.662,1.4989999999999999,purple,1,1,1.0,0.0
1994,mwzdrrir,fcibf6nd,12,5,0.154,24.0,7.116,6.962,magenta,1,24.0,7.116,6.962,magenta,1,6,1.0,0.0
1995,mwzdrrir,fcibf6nd,13,1,0.216,23.0,8.219,8.003,red,1,23.0,8.219,8.003,red,1,5,1.0,0.0
1996,mwzdrrir,fcibf6nd,14,5,5.26,27.0,8.636,3.3759999999999994,pink,1,27.0,8.636,3.3759999999999994,pink,1,4,1.0,0.0
1997,mwzdrrir,fcibf6nd,15,5,0.279,28.0,2.484,2.205,purple,1,28.0,2.484,2.205,purple,1,1,1.0,0.0
1998,mwzdrrir,fcibf6nd,16,3,0.316,26.0,5.228,4.912,magenta,1,26.0,5.228,4.912,magenta,1,4,1.0,0.0
1999,mwzdrrir,fcibf6nd,17,2,0.37,26.0,5.059,4.689,indigo,2,23.0,8.304,7.934,red,2,5,0.0,0.0
2000,mwzdrrir,vscxaw5h,2,6,0.47,24.0,7.1,6.63,green,1,24.0,7.1,6.63,green,1,4,1.0,0.0
2001,mwzdrrir,vscxaw5h,3,5,0.417,27.0,3.709,3.2920000000000003,purple,1,27.0,3.709,3.2920000000000003,purple,1,3,1.0,0.0
2002,mwzdrrir,vscxaw5h,4,4,0.501,25.0,6.365,5.864,magenta,1,25.0,6.365,5.864,magenta,1,5,1.0,0.0
2003,mwzdrrir,vscxaw5h,5,6,0.394,24.0,6.45,6.056,red,1,24.0,6.45,6.056,red,1,4,1.0,0.0
2004,mwzdrrir,vscxaw5h,6,3,0.432,24.0,6.75,6.318,pink,1,24.0,6.75,6.318,pink,1,5,1.0,0.0
2005,mwzdrrir,vscxaw5h,7,5,0.401,19.0,11.59,11.189,purple,1,19.0,11.59,11.189,purple,1,5,1.0,0.0
2006,mwzdrrir,vscxaw5h,8,2,0.417,25.0,6.317,5.9,black,1,25.0,6.317,5.9,black,1,4,1.0,0.0
2007,mwzdrrir,vscxaw5h,9,6,0.445,26.0,5.056,4.611,indigo,1,26.0,5.056,4.611,indigo,1,4,1.0,0.0
2008,mwzdrrir,vscxaw5h,10,2,0.401,23.0,7.936,7.535,orange,1,23.0,7.936,7.535,orange,1,5,1.0,0.0
2009,mwzdrrir,vscxaw5h,11,2,0.432,28.0,3.023,2.591,purple,1,28.0,3.023,2.591,purple,1,3,1.0,0.0
2010,mwzdrrir,vscxaw5h,12,3,0.385,26.0,4.48,4.095000000000001,magenta,1,26.0,4.48,4.095000000000001,magenta,1,3,1.0,0.0
2011,mwzdrrir,vscxaw5h,13,2,0.37,26.0,5.064,4.694,red,1,26.0,5.064,4.694,red,1,2,1.0,0.0
2012,mwzdrrir,vscxaw5h,14,4,0.379,20.0,10.588,10.209,pink,1,20.0,10.588,10.209,pink,1,6,1.0,0.0
2013,mwzdrrir,vscxaw5h,15,1,0.463,26.0,6.347,5.884,silver,1,26.0,6.347,5.884,silver,1,5,1.0,0.0
2014,mwzdrrir,vscxaw5h,16,5,0.486,25.0,6.199,5.713,magenta,1,25.0,6.199,5.713,magenta,1,6,1.0,0.0
2015,mwzdrrir,vscxaw5h,17,3,0.555,20.0,13.207,12.652000000000001,red,1,20.0,13.207,12.652000000000001,red,1,6,1.0,0.0
2016,tr7j8p5u,41twg33r,2,2,0.348,26.0,4.772,4.424,green,1,26.0,4.772,4.424,green,1,2,1.0,0.0
2017,tr7j8p5u,41twg33r,3,1,0.185,26.0,4.858,4.673,purple,1,26.0,4.858,4.673,purple,1,3,1.0,0.0
2018,tr7j8p5u,41twg33r,4,1,0.232,20.0,12.595,12.363000000000001,black,1,20.0,12.595,12.363000000000001,black,1,6,1.0,0.0
2019,tr7j8p5u,41twg33r,5,1,0.417,26.0,5.114,4.697,red,3,15.0,16.378,15.961,red,3,4,1.0,0.0
2020,tr7j8p5u,41twg33r,6,4,0.289,26.0,4.702,4.413,cyan,1,26.0,4.702,4.413,cyan,1,4,1.0,0.0
2021,tr7j8p5u,41twg33r,7,1,0.301,26.0,4.31,4.0089999999999995,yellow,1,26.0,4.31,4.0089999999999995,yellow,1,4,1.0,0.0
2022,tr7j8p5u,41twg33r,8,4,0.544,27.0,3.951,3.407,magenta,1,27.0,3.951,3.407,magenta,1,4,1.0,0.0
2023,tr7j8p5u,41twg33r,9,3,0.24,24.0,6.269,6.029,red,1,24.0,6.269,6.029,red,1,5,1.0,0.0
2024,tr7j8p5u,41twg33r,10,1,0.201,28.0,3.108,2.907,green,1,28.0,3.108,2.907,green,1,3,1.0,0.0
2025,tr7j8p5u,41twg33r,11,1,0.339,26.0,5.228,4.888999999999999,yellow,1,26.0,5.228,4.888999999999999,yellow,1,3,1.0,0.0
2026,tr7j8p5u,41twg33r,12,5,0.307,25.0,5.597,5.29,magenta,1,25.0,5.597,5.29,magenta,1,4,1.0,0.0
2027,tr7j8p5u,41twg33r,13,5,0.147,28.0,2.907,2.7600000000000002,red,1,28.0,2.907,2.7600000000000002,red,1,3,1.0,0.0
2028,tr7j8p5u,41twg33r,14,3,0.332,27.0,3.624,3.2920000000000003,cyan,1,27.0,3.624,3.2920000000000003,cyan,1,4,1.0,0.0
2029,tr7j8p5u,41twg33r,15,1,0.154,26.0,4.364,4.21,teal,2,2.0,28.982,28.828,teal,1,3,1.0,1.0
2030,tr7j8p5u,41twg33r,16,1,0.223,27.0,3.258,3.035,magenta,1,27.0,3.258,3.035,magenta,1,3,1.0,0.0
2031,tr7j8p5u,41twg33r,17,6,0.37,27.0,4.079,3.7089999999999996,red,1,27.0,4.079,3.7089999999999996,red,1,4,1.0,0.0
2032,tr7j8p5u,t64s1ce9,2,5,0.379,18.0,12.915,12.536,orange,2,3.0,27.492,27.113,green,2,5,0.0,0.0
2033,tr7j8p5u,t64s1ce9,3,3,0.486,25.0,6.262,5.776,yellow,2,20.0,10.608,10.122,purple,2,4,0.0,0.0
2034,tr7j8p5u,t64s1ce9,4,5,0.401,25.0,6.118,5.7170000000000005,black,1,25.0,6.118,5.7170000000000005,black,1,3,1.0,0.0
2035,tr7j8p5u,t64s1ce9,5,6,1.056,25.0,6.101,5.045,blue,4,17.0,14.358,13.302,red,4,5,0.0,0.0
2036,tr7j8p5u,t64s1ce9,6,2,0.421,26.0,4.555,4.1339999999999995,cyan,1,26.0,4.555,4.1339999999999995,cyan,1,3,1.0,0.0
2037,tr7j8p5u,t64s1ce9,7,5,0.385,27.0,3.893,3.508,yellow,1,27.0,3.893,3.508,yellow,1,3,1.0,0.0
2038,tr7j8p5u,t64s1ce9,8,3,0.512,27.0,3.882,3.37,black,1,27.0,3.882,3.37,black,1,3,1.0,0.0
2039,tr7j8p5u,t64s1ce9,9,2,0.372,27.0,3.648,3.2760000000000002,red,1,27.0,3.648,3.2760000000000002,red,1,3,1.0,0.0
2040,tr7j8p5u,t64s1ce9,10,4,0.464,26.0,4.875,4.411,green,1,26.0,4.875,4.411,green,1,5,1.0,0.0
2041,tr7j8p5u,t64s1ce9,11,4,0.439,25.0,6.032,5.593,yellow,1,25.0,6.032,5.593,yellow,1,5,1.0,0.0
2042,tr7j8p5u,t64s1ce9,12,2,0.385,26.0,5.118,4.7330000000000005,black,2,23.0,7.903,7.518,magenta,2,3,0.0,0.0
2043,tr7j8p5u,t64s1ce9,13,1,0.486,27.0,3.577,3.091,red,1,27.0,3.577,3.091,red,1,5,1.0,0.0
2044,tr7j8p5u,t64s1ce9,14,2,0.548,27.0,4.179,3.6310000000000002,cyan,1,27.0,4.179,3.6310000000000002,cyan,1,5,1.0,0.0
2045,tr7j8p5u,t64s1ce9,15,5,0.417,23.0,8.231,7.814,purple,1,23.0,8.231,7.814,purple,1,5,1.0,0.0
2046,tr7j8p5u,t64s1ce9,16,3,0.401,28.0,3.289,2.888,magenta,1,28.0,3.289,2.888,magenta,1,4,1.0,0.0
2047,tr7j8p5u,t64s1ce9,17,4,0.47,27.0,4.294,3.824,red,1,27.0,4.294,3.824,red,1,5,1.0,0.0
2048,tr7j8p5u,7jr6uoqv,2,6,0.849,29.0,2.136,1.2870000000000001,green,1,29.0,2.136,1.2870000000000001,green,1,1,1.0,0.0
2049,tr7j8p5u,7jr6uoqv,3,5,0.464,28.0,2.468,2.004,yellow,2,17.0,13.546,13.081999999999999,purple,2,1,0.0,0.0
2050,tr7j8p5u,7jr6uoqv,4,4,0.354,29.0,1.635,1.2810000000000001,magenta,1,29.0,1.635,1.2810000000000001,magenta,1,1,1.0,0.0
2051,tr7j8p5u,7jr6uoqv,5,5,0.517,29.0,1.929,1.412,red,5,15.0,16.055,15.538,red,5,1,1.0,0.0
2052,tr7j8p5u,7jr6uoqv,6,5,0.374,29.0,1.864,1.4900000000000002,cyan,3,21.0,10.252,9.878,cyan,3,1,1.0,0.0
2053,tr7j8p5u,7jr6uoqv,7,6,0.479,28.0,2.522,2.0429999999999997,yellow,1,28.0,2.522,2.0429999999999997,yellow,1,1,1.0,0.0
2054,tr7j8p5u,7jr6uoqv,8,6,0.606,28.0,2.51,1.904,magenta,1,28.0,2.51,1.904,magenta,1,1,1.0,0.0
2055,tr7j8p5u,7jr6uoqv,9,1,0.356,29.0,2.207,1.851,red,1,29.0,2.207,1.851,red,1,1,1.0,0.0
2056,tr7j8p5u,7jr6uoqv,10,6,0.332,29.0,1.567,1.2349999999999999,green,1,29.0,1.567,1.2349999999999999,green,1,1,1.0,0.0
2057,tr7j8p5u,7jr6uoqv,11,6,0.385,27.0,3.324,2.939,yellow,1,27.0,3.324,2.939,yellow,1,1,1.0,0.0
2058,tr7j8p5u,7jr6uoqv,12,6,0.454,28.0,2.877,2.4229999999999996,magenta,3,19.0,12.752,12.298,magenta,3,1,1.0,0.0
2059,tr7j8p5u,7jr6uoqv,13,4,0.401,29.0,1.704,1.303,red,1,29.0,1.704,1.303,red,1,1,1.0,0.0
2060,tr7j8p5u,7jr6uoqv,14,1,0.363,28.0,2.548,2.185,cyan,1,28.0,2.548,2.185,cyan,1,1,1.0,0.0
2061,tr7j8p5u,7jr6uoqv,15,3,0.439,29.0,1.519,1.0799999999999998,teal,1,29.0,1.519,1.0799999999999998,teal,1,1,1.0,0.0
2062,tr7j8p5u,7jr6uoqv,16,4,0.439,29.0,1.842,1.403,magenta,1,29.0,1.842,1.403,magenta,1,1,1.0,0.0
2063,tr7j8p5u,7jr6uoqv,17,3,0.385,28.0,2.259,1.8739999999999999,indigo,2,25.0,5.544,5.159,red,2,1,0.0,0.0
2064,tr7j8p5u,1ip5t766,2,1,0.432,20.0,12.939,12.507,green,1,20.0,12.939,12.507,green,1,6,1.0,0.0
2065,tr7j8p5u,1ip5t766,3,6,0.464,22.0,9.295,8.831,purple,1,22.0,9.295,8.831,purple,1,5,1.0,0.0
2066,tr7j8p5u,1ip5t766,4,3,0.37,22.0,9.141,8.771,magenta,1,22.0,9.141,8.771,magenta,1,5,1.0,0.0
2067,tr7j8p5u,1ip5t766,5,4,1.103,25.0,7.056,5.953,red,1,25.0,7.056,5.953,red,1,6,1.0,0.0
2068,tr7j8p5u,1ip5t766,6,3,0.49,16.0,14.557,14.067,cyan,1,16.0,14.557,14.067,cyan,1,6,1.0,0.0
2069,tr7j8p5u,1ip5t766,7,3,0.501,22.0,8.883,8.382,yellow,1,22.0,8.883,8.382,yellow,1,6,1.0,0.0
2070,tr7j8p5u,1ip5t766,8,1,0.528,16.0,15.441,14.913,olive,2,14.0,16.79,16.262,magenta,2,6,0.0,0.0
2071,tr7j8p5u,1ip5t766,9,6,0.472,19.0,12.38,11.908000000000001,red,1,19.0,12.38,11.908000000000001,red,1,6,1.0,0.0
2072,tr7j8p5u,1ip5t766,10,5,0.363,24.0,7.303,6.9399999999999995,green,1,24.0,7.303,6.9399999999999995,green,1,6,1.0,0.0
2073,tr7j8p5u,1ip5t766,11,5,0.354,18.0,13.183,12.829,yellow,1,18.0,13.183,12.829,yellow,1,6,1.0,0.0
2074,tr7j8p5u,1ip5t766,12,4,0.385,22.0,8.473,8.088000000000001,magenta,1,22.0,8.473,8.088000000000001,magenta,1,6,1.0,0.0
2075,tr7j8p5u,1ip5t766,13,6,0.417,26.0,5.143,4.726,red,1,26.0,5.143,4.726,red,1,6,1.0,0.0
2076,tr7j8p5u,1ip5t766,14,4,0.385,24.0,7.076,6.691,cyan,1,24.0,7.076,6.691,cyan,1,6,1.0,0.0
2077,tr7j8p5u,1ip5t766,15,6,0.37,11.0,20.349,19.979,purple,1,11.0,20.349,19.979,purple,1,6,1.0,0.0
2078,tr7j8p5u,1ip5t766,16,6,0.423,26.0,5.25,4.827,magenta,1,26.0,5.25,4.827,magenta,1,6,1.0,0.0
2079,tr7j8p5u,1ip5t766,17,1,0.432,24.0,6.569,6.137,red,1,24.0,6.569,6.137,red,1,6,1.0,0.0
2080,tr7j8p5u,ojhcko8z,2,3,0.417,25.0,6.344,5.9270000000000005,green,1,25.0,6.344,5.9270000000000005,green,1,3,1.0,0.0
2081,tr7j8p5u,ojhcko8z,3,4,0.517,16.0,15.049,14.532,purple,1,16.0,15.049,14.532,purple,1,6,1.0,0.0
2082,tr7j8p5u,ojhcko8z,4,6,0.533,23.0,8.301,7.768,black,1,23.0,8.301,7.768,black,1,4,1.0,0.0
2083,tr7j8p5u,ojhcko8z,5,3,1.219,28.0,4.213,2.9939999999999998,red,1,28.0,4.213,2.9939999999999998,red,1,3,1.0,0.0
2084,tr7j8p5u,ojhcko8z,6,1,0.505,24.0,6.892,6.3870000000000005,cyan,1,24.0,6.892,6.3870000000000005,cyan,1,5,1.0,0.0
2085,tr7j8p5u,ojhcko8z,7,4,0.464,24.0,7.217,6.752999999999999,yellow,1,24.0,7.217,6.752999999999999,yellow,1,5,1.0,0.0
2086,tr7j8p5u,ojhcko8z,8,2,0.644,26.0,5.17,4.526,black,4,8.0,23.345,22.701,black,3,5,1.0,1.0
2087,tr7j8p5u,ojhcko8z,9,4,0.557,27.0,3.97,3.4130000000000003,red,3,22.0,8.821,8.264,red,3,4,1.0,0.0
2088,tr7j8p5u,ojhcko8z,10,3,0.479,27.0,3.61,3.131,green,1,27.0,3.61,3.131,green,1,4,1.0,0.0
